year,0
2006,0.7375
2007,5.463333333333333
2008,5.2795000000000005
2009,6.260666666666667
2010,2.23
2011,4.235454545454545
2012,5.648787878787879
2013,7.544545454545456
2014,5.334545454545455
2015,7.045757575757577
2016,7.067272727272728
2017,6.945000000000001
2018,6.48969696969697
2019,8.629090909090909
2020,7.746969696969697
2021,7.053030303030303
2022,4.47060606060606
2023,8.88030303030303
