"","Achirus lineatus","Alpheus heterochaelis","Anchoa mitchilli","Archosargus probatocephalus","Ariopsis felis","Armases americanum","Armases benedicti","Armases cinereum","Bagre marinus","Bairdiella chrysoura","Bathygobius soporator","Callinectes sapidus","Callinectes similis","Citharichthys spilopterus","Clibanarius vittatus","Crassostrea virginica","Ctenogobius boleosoma","Ctenogobius shufeldti","Cynoscion arenarius","Cynoscion nebulosus","Cyprinodon variegatus","Dormitator maculatus","Eleotris amblyopsis","Eucinostomus argenteus","Eucinostomus melanopterus","Eurytium limosum","Evorthodus lyricus","Fundulus grandis","Fundulus jenkinsi","Fundulus pulvereus","Fundulus similis","Fundulus xenicus","Gobionellus oceanicus","Gobiosoma bosc","Lagodon rhomboides","Leiostomus xanthurus","Littoraria irrorata","Lucania parva","Lutjanus griseus","Menidia beryllina","Micropogonias undulatus","Minuca spp.","Mugil cephalus","Mugil curema","Myrophis punctatus","Negaprion brevirostris","Neverita delessertiana","Opsanus beta","Pachygrapsus gracilis","Pagurus armatus","Pagurus longicarpus","Palaemon spp.","Panopeus spp.","Paralichthys lethostigma","Penaeus aztecus","Penaeus duorarum","Penaeus setiferus","Petrolisthes armatus","Phrontis vibex","Poecilia latipinna","Pogonias cromis","Probopyrus pandalicola","Rhithropanopeus harrisii","Sciaenops ocellatus","Sesarma reticulatum","Solenosteira cancellaria","Symphurus plagiusa","Syngnathus louisianae","Syngnathus scovelli","Trinectes maculatus","Urosalpinx cinerea","SampleID","mean_sti","mean_sti_2.5","Year","mean_sti_range"
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71",4.67538159520303,-6.37065122271694,"2016",18.5663488674164
"72",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72",6.72524633031775,-6.60461113433044,"2016",21.6853053143951
"73",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73",6.26376322327232,-9.615125125438,"2016",24.2503124497235
"74",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,2,0,2,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"74",5.36915016906641,-5.78235532597492,"2016",19.1822236963322
"75",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,2,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75",5.00274866416167,-6.82171437615441,"2016",19.8096508108245
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"76",5.58971002143823,-5.0703750666976,"2016",18.1656875666976
"77",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,61,0,0,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77",5.16722016461762,-8.27191559049447,"2016",21.5721619611727
"78",0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,89,0,0,12,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"78",5.84550251525239,-8.61394829149693,"2016",22.7789999659691
"79",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,20,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79",5.53421009571042,-8.3467500900229,"2016",22.1900832707683
"80",0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,26,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80",4.69707301816992,-6.97826819305835,"2016",19.5847536528283
"03d1161c",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"03d1161c",6.24986629498096,1.39696651871999,"2022_2023",9.76803376976649
"0505ed01",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0505ed01",4.86871503813874,-4.04695661313292,"2022_2023",15.6842031092229
"05244dc3",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,34,0,0,0,0,0,0,1,0,0,3,0,0,0,0,"05244dc3",6.59919253888592,-11.1634779430054,"2022_2023",26.4224592598898
"0d2059f3",0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0d2059f3",7.0310711734312,-10.5575232371551,"2022_2023",26.6213692017335
"10ef41b4",0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10ef41b4",4.22884151779714,-4.86281968069858,"2022_2023",15.2997050266578
"1179b291",0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"1179b291",4.92965680134259,-6.80421186517268,"2022_2023",19.5259766019092
"121b1ba9",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,62,4,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"121b1ba9",6.47438366767421,-9.36738962984087,"2022_2023",24.0454947743416
"124ad590",0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"124ad590",8.20739333295294,-3.45144835266574,"2022_2023",19.6101120357678
"1276dccd",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1276dccd",5.43190462924122,-2.85615006148815,"2022_2023",15.2232751172781
"1ee4bcab",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1ee4bcab",5.98491320222614,-7.67954246543223,"2022_2023",22.0023390170881
"1f36d182",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,3,0,98,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"1f36d182",4.9159494170495,-7.42586966920159,"2022_2023",20.1077718269436
"1fb154c1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1fb154c1",4.70776033901672,-3.32148395130711,"2022_2023",14.884548623408
"22dc2bdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22dc2bdf",5.50862684593951,-3.12605341326395,"2022_2023",14.7023867148081
"286cc7fc",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"286cc7fc",4.76895068888665,-6.75596501350404,"2022_2023",19.2267545246659
"2910dc8f",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2910dc8f",6.4150337084639,-6.27504180252553,"2022_2023",20.6240000842015
"2ce5c7ea",0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,92,3,0,0,0,196,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"2ce5c7ea",4.73942464980418,-6.75076613233641,"2022_2023",18.8446123284254
"2e2b516a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,113,8,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2e2b516a",6.92969329819699,-9.47593765627176,"2022_2023",24.5994375105382
"3096ab9a",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"3096ab9a",5.55266390842825,-9.35611865435708,"2022_2023",22.9617482228103
"329c5f18",0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,13,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"329c5f18",5.33756392224804,-4.93366084473474,"2022_2023",17.5044644861562
"36c3a7a9",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,35,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36c3a7a9",6.1385053615252,-7.0764488496536,"2022_2023",20.8859359986965
"39a22c63",0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39a22c63",5.58833035417082,-8.969579620019,"2022_2023",22.4971180210603
"3aee966b",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3aee966b",4.47568301139131,-4.54672005038261,"2022_2023",16.6761701388836
"3dc44fa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3dc44fa2",5.89329834693425,-9.09567962900188,"2022_2023",23.1360000779996
"4055fb57",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4055fb57",4.80716872392354,-5.04019985866547,"2022_2023",14.8458426610401
"41bfdee8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"41bfdee8",6.1206045998304,-10.040398047582,"2022_2023",24.4362356199394
"4217433d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4217433d",5.5839671588666,-8.84706680059435,"2022_2023",22.1857333985964
"4cb86d8e",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4cb86d8e",5.4554248883203,-4.64308003907204,"2022_2023",17.798480011034
"4ea6871a",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4ea6871a",5.56943239941368,-2.63651868078444,"2022_2023",14.6335558866571
"4fc39c30",0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4fc39c30",4.86540797302722,-7.14454011335374,"2022_2023",19.9805901421547
"52a8182e",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"52a8182e",6.0629447643236,-9.76110997253762,"2022_2023",24.0364566805597
"5445998d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5445998d",4.98827977136315,-7.22820009779931,"2022_2023",19.9563250840902
"54b8fc49",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"54b8fc49",4.25219179037105,-4.71888892624113,"2022_2023",16.6911112862163
"5653960b",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5653960b",6.02876467161491,1.6065998929739,"2022_2023",9.45840040266514
"56dad4fd",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56dad4fd",4.61390968502426,-5.13787520825863,"2022_2023",19.5706877976656
"5925e1f7",0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,2,0,0,0,44,1,0,0,0,0,0,0,0,0,5,0,0,0,0,"5925e1f7",5.91975206338053,-8.15442761019898,"2022_2023",22.4015649860233
"5d20023f",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,8,0,0,0,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"5d20023f",5.48358703735389,-8.48755795014961,"2022_2023",21.7893833060383
"5e4ec044",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5e4ec044",5.06909445091473,-5.06299987316132,"2022_2023",14.3979999113082
"5ee6731e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5ee6731e",4.69318064401333,-4.29260945562273,"2022_2023",15.7987814383581
"5ef66f4c",0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,50,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5ef66f4c",5.98805906759441,-8.42533735680028,"2022_2023",22.3512094099023
"5f2537fb",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5f2537fb",3.94205066511031,-5.36357289323529,"2022_2023",16.5029419398076
"615ef5cf",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"615ef5cf",5.16237097370227,-6.70221633182991,"2022_2023",19.2289731010875
"618bb6ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,"618bb6ab",7.02974174404737,1.14661533025595,"2022_2023",11.6768463710638
"68bb7209",0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"68bb7209",4.82278833045585,-5.20046673383713,"2022_2023",17.4325334134737
"6abec928",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6abec928",3.83975100442934,-5.52623644742099,"2022_2023",16.9415093014457
"6b75c051",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"6b75c051",6.23883790402742,-3.49351235412971,"2022_2023",15.8271710121341
"6c2b31b8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6c2b31b8",4.53588369761701,-5.64340750151211,"2022_2023",17.1805372109678
"6d4ba637",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,2,0,0,0,12,0,0,0,0,1,0,0,8,0,0,0,0,0,0,"6d4ba637",5.02047311823869,-6.42859386265279,"2022_2023",19.0658595508337
"7268c73c",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7268c73c",6.3021784740378,-8.91034159410293,"2022_2023",23.4807073370422
"7418128e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"7418128e",6.16823074345859,-1.37686854928536,"2022_2023",13.3816055257824
"77d490c5",0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77d490c5",5.70126358478467,-7.90552249581068,"2022_2023",22.1154478085931
"79464cf2",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79464cf2",4.66225427286746,-5.94064623803359,"2022_2023",18.428107804225
"7b9bfc39",0,5,12,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"7b9bfc39",5.51485571675976,-4.3240270576606,"2022_2023",16.3326757631431
"7b9ead19",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"7b9ead19",4.76755056219803,-4.72687502741814,"2022_2023",16.7646876597404
"7cd62228",0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7cd62228",5.28321622535453,-6.99878192832254,"2022_2023",20.1185092303536
"7cffd5ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cffd5ac",6.04130243225281,-1.79514300714221,"2022_2023",13.4714288802828
"7d23bc66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7d23bc66",3.94732492921543,-3.11756257861853,"2022_2023",13.3939690425992
"80e424b0",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80e424b0",4.84497880300844,-7.94522046363961,"2022_2023",20.5714916589704
"83e078b1",0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83e078b1",4.25230102817412,-6.62440010929108,"2022_2023",18.4730001869201
"8772d256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8772d256",5.87433108407273,-4.60889372972732,"2022_2023",17.2350639459427
"8b7f944b",0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8b7f944b",5.20546606606958,-7.347034352136,"2022_2023",20.3687466686882
