"","Achirus lineatus","Alpheus heterochaelis","Anchoa mitchilli","Archosargus probatocephalus","Ariopsis felis","Armases americanum","Armases benedicti","Armases cinereum","Bagre marinus","Bairdiella chrysoura","Bathygobius soporator","Callinectes sapidus","Callinectes similis","Citharichthys spilopterus","Clibanarius vittatus","Crassostrea virginica","Ctenogobius boleosoma","Ctenogobius shufeldti","Cynoscion arenarius","Cynoscion nebulosus","Cyprinodon variegatus","Dormitator maculatus","Eleotris amblyopsis","Eucinostomus argenteus","Eucinostomus melanopterus","Eurytium limosum","Evorthodus lyricus","Fundulus grandis","Fundulus jenkinsi","Fundulus pulvereus","Fundulus similis","Fundulus xenicus","Gobionellus oceanicus","Gobiosoma bosc","Lagodon rhomboides","Leiostomus xanthurus","Littoraria irrorata","Lucania parva","Lutjanus griseus","Menidia beryllina","Micropogonias undulatus","Minuca spp.","Mugil cephalus","Mugil curema","Myrophis punctatus","Negaprion brevirostris","Neverita delessertiana","Opsanus beta","Pachygrapsus gracilis","Pagurus armatus","Pagurus longicarpus","Palaemon spp.","Panopeus spp.","Paralichthys lethostigma","Penaeus aztecus","Penaeus duorarum","Penaeus setiferus","Petrolisthes armatus","Phrontis vibex","Poecilia latipinna","Pogonias cromis","Probopyrus pandalicola","Rhithropanopeus harrisii","Sciaenops ocellatus","Sesarma reticulatum","Solenosteira cancellaria","Symphurus plagiusa","Syngnathus louisianae","Syngnathus scovelli","Trinectes maculatus","Urosalpinx cinerea","SampleID","mean_sti","mean_sti_2.5","Year","mean_sti_range"
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71",3.61725918453719,-6.13145357564438,"2016",18.9518604250841
"72",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72",5.06621819546838,-6.41479176171124,"2016",23.243055264362
"73",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73",2.66574556927811,-8.96531265437603,"2016",24.6933123803139
"74",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,2,0,2,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"74",4.75976553409934,-5.54981913650899,"2016",19.5037992467025
"75",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,2,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75",3.77958174224957,-6.39253981813552,"2016",21.1770237141185
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"76",4.71592018926431,-4.5818750526756,"2016",18.2596874948591
"77",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,61,0,0,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77",2.62994178970687,-7.80651420170153,"2016",21.8414964194029
"78",0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,89,0,0,12,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"78",3.09242974209217,-8.07334208474567,"2016",23.0297796876783
"79",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,20,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79",2.96701102978419,-7.90963553935289,"2016",23.2199998969833
"80",0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,26,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80",3.61971141273986,-6.62451099485591,"2016",20.8587861404903
"03d1161c",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"03d1161c",5.99662853979335,1.63783329506715,"2022_2023",9.98950016796589
"0505ed01",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0505ed01",4.48642415380957,-3.89286238775737,"2022_2023",15.9521015081717
"05244dc3",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,34,0,0,0,0,0,0,1,0,0,3,0,0,0,0,"05244dc3",1.77625054812139,-10.3947409017881,"2022_2023",25.7677777087247
"0d2059f3",0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0d2059f3",2.80279303315736,-9.81546168235632,"2022_2023",26.3591536974907
"10ef41b4",0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10ef41b4",3.80504133342892,-4.93401643975836,"2022_2023",16.5751229069272
"1179b291",0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"1179b291",3.5476749920025,-6.56144126569524,"2022_2023",19.6744705442821
"121b1ba9",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,62,4,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"121b1ba9",2.59308756304925,-8.68123698632968,"2022_2023",23.624868377353
"124ad590",0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"124ad590",8.34120559144917,-3.24181043628989,"2022_2023",21.2753881012571
"1276dccd",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1276dccd",5.69756530315087,-2.72387503385544,"2022_2023",15.6841873812675
"1ee4bcab",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1ee4bcab",3.7397944690084,-7.27305093215684,"2022_2023",22.0766524373475
"1f36d182",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,3,0,98,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"1f36d182",3.20064410919951,-7.06542129950679,"2022_2023",20.1434646546841
"1fb154c1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1fb154c1",4.68617318928192,-3.20379038347352,"2022_2023",14.8720162294565
"22dc2bdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22dc2bdf",5.34555513510977,-2.91413335990906,"2022_2023",16.0740665976206
"286cc7fc",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"286cc7fc",3.56131852907613,-6.49394746349569,"2022_2023",19.2925438573486
"2910dc8f",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2910dc8f",4.5061627485566,-5.70510426101585,"2022_2023",20.8482291036596
"2ce5c7ea",0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,92,3,0,0,0,196,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"2ce5c7ea",3.18358261160037,-6.44789273062578,"2022_2023",18.7162901044656
"2e2b516a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,113,8,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2e2b516a",2.63586464998155,-8.75471889509703,"2022_2023",23.9856718139991
"3096ab9a",0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"3096ab9a",2.17493015964959,-8.82218532186967,"2022_2023",22.6101481350704
"329c5f18",0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,13,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"329c5f18",4.22140761390998,-4.57544651978782,"2022_2023",17.8254018022546
"36c3a7a9",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,35,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36c3a7a9",3.53070796022835,-6.60051293594715,"2022_2023",20.6147115237438
"39a22c63",0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39a22c63",2.4087603665787,-8.4168975685193,"2022_2023",22.0117692434482
"3aee966b",0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3aee966b",4.84576577878523,-4.55080003678799,"2022_2023",17.3313499010801
"3dc44fa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3dc44fa2",2.34078247523758,-8.51631424182501,"2022_2023",22.6326602584276
"4055fb57",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4055fb57",2.62988596369106,-5.3359285565785,"2022_2023",18.6178568438121
"41bfdee8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"41bfdee8",2.20177640471848,-9.40459438306499,"2022_2023",23.8797119905187
"4217433d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4217433d",2.45428603866445,-8.3153334625562,"2022_2023",21.9289999874433
"4cb86d8e",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4cb86d8e",5.43095693767258,-4.59490004229546,"2022_2023",18.7406999061108
"4ea6871a",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4ea6871a",4.62654902535386,-2.24666675064299,"2022_2023",14.8535185685864
"4fc39c30",0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4fc39c30",3.41450186538937,-6.81205010104179,"2022_2023",20.3663999898434
"52a8182e",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"52a8182e",2.29784661673358,-9.13167644284364,"2022_2023",23.5922109386135
"5445998d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5445998d",3.3220840549922,-6.89443760156631,"2022_2023",20.116687489748
"54b8fc49",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"54b8fc49",3.62942543101401,-4.77652781473266,"2022_2023",16.6958333803548
"5653960b",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5653960b",6.31078403654665,1.67362497597933,"2022_2023",10.7773751541972
"56dad4fd",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56dad4fd",5.96023893423797,-4.72906260117888,"2022_2023",21.6704686634243
"5925e1f7",0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,2,0,0,0,44,1,0,0,0,0,0,0,0,0,5,0,0,0,0,"5925e1f7",3.1421008678044,-7.73305355055642,"2022_2023",22.2155152284462
"5d20023f",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,8,0,0,0,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"5d20023f",2.60923218274718,-8.00992643150613,"2022_2023",21.4301020454252
"5e4ec044",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5e4ec044",2.9467094279552,-5.39749999940395,"2022_2023",18.0649997204542
"5ee6731e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5ee6731e",4.41561790992566,-4.15074225179851,"2022_2023",15.8675390899181
"5ef66f4c",0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,50,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5ef66f4c",2.60900792216775,-7.84404083164625,"2022_2023",21.9980814133273
"5f2537fb",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5f2537fb",3.87226891792967,-5.24228163772416,"2022_2023",16.9249272356913
"615ef5cf",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"615ef5cf",3.27467283490485,-6.33033793818306,"2022_2023",19.2096283942461
"618bb6ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,"618bb6ab",6.51105808114343,0.959807682954348,"2022_2023",13.3578846757229
"68bb7209",0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"68bb7209",4.09993799694395,-5.07640004754066,"2022_2023",17.6507666615645
"6abec928",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6abec928",3.71783141741775,-5.33804552793503,"2022_2023",17.619272638451
"6b75c051",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"6b75c051",4.18970676567314,-3.04445130490675,"2022_2023",15.5525000800447
"6c2b31b8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6c2b31b8",3.62055685372292,-5.42995378949024,"2022_2023",17.1270833896266
"6d4ba637",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,2,0,0,0,12,0,0,0,0,1,0,0,8,0,0,0,0,0,0,"6d4ba637",3.1810192165325,-6.05570321977139,"2022_2023",19.3554297277704
"7268c73c",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7268c73c",3.10725741883933,-8.3436586570449,"2022_2023",23.3314023568863
"7418128e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"7418128e",5.43902885868353,-1.04631583694075,"2022_2023",13.5183553096838
"77d490c5",0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77d490c5",3.48413126612714,-7.52873143402498,"2022_2023",22.167686458488
"79464cf2",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79464cf2",4.33112133299547,-5.71469239308284,"2022_2023",19.0119230340077
"7b9bfc39",0,5,12,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"7b9bfc39",4.17312401380273,-4.31564193351849,"2022_2023",17.1861148360613
"7b9ead19",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"7b9ead19",4.09305130641212,-4.78968753740191,"2022_2023",17.0440624974668
"7cd62228",0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7cd62228",3.51691517426658,-6.68163646210324,"2022_2023",20.6034545403177
"7cffd5ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cffd5ac",4.87149977471767,-1.44285721438272,"2022_2023",13.2922858279092
"7d23bc66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7d23bc66",4.38175392567919,-3.0517969276756,"2022_2023",13.6583594050258
"80e424b0",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"80e424b0",2.78402741992953,-7.54555096787922,"2022_2023",20.4540254451461
"83e078b1",0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83e078b1",3.36145359242866,-6.37350010168552,"2022_2023",18.7575500432253
"8772d256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8772d256",4.68068264156136,-4.25595751214535,"2022_2023",17.6447340087688
"8b7f944b",0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"8b7f944b",3.44526269977348,-6.995393936928,"2022_2023",20.3589383362907
